Bonus Episode: Return to Marielda Marathon Livestream
Transcriber:anachilles#0191 (start to approx. 4:57:30 using YouTube feed); thedreadbiter (4:57:30 to end; edits)
[Unnamed Marielda music plays under narration]        
Austin (as Samol):        Well, I suppose I've got a story or two left in these old bones. And hell, since it is another one about Marielda, why not make it about stories and the people who tell them. Now, I know what you might be thinking: Physicality alive, in the era that The Six operated in Marielda, it was knowledge which was forbidden, turned into contraband and currency both, not stories. But as anyone ever wounded by art can tell you, fiction is a sharper knife than information could ever be. And living fiction, played out in front of your eyes and ears? Well, very few things are as well honed as that. And so it was that Samothes, ever jealous and increasingly suspicious that his erstwhile beau might conquer his capital with culture instead of cudgel, all but forbade the theater.
Art:        And then the carbonation sort of pushes you towards your sphere a little faster. It's, it's a weapon and a vehicle. It means that when we — oh, because, when we — onstage it's just a different bottle of champagne, probably.
Austin:        Uh-huh.
Art:        Yeah, it's going to be fine.
Ali:        [laughing] Art, I'm really glad — the reason, I, I wrote down the champagne for cork velocity, to knock things over —
Austin:        Perfect.
Ali:        To attack, so... shoutouts.
Austin:        Let's get the 1D2 and see if it works. [pause] Pins and needles.
Art:        Oh, it's me.
Austin:        Yeah, from you. From you. From the person doing the thing that, yeah. Uh-huh. Another success.
Sylvia:        Hell yeah.
Jack:        Another success.
Austin:        It turns out that the Elephant Lounge Company are killing it today. Uh... oop, come on, let me draw a straight line, please. There we go. That's not right. That's not a straight line. What's it look like, Art? As you succeed.
Art:        Oh, it looks, this is like, Mission Impossible, Tom Cruise, breath-holding, fish-fighting —
Austin:        Ink-swimming.
Art:        Everyone's favorite scene in Mission Impossible.
Austin:        We've all seen Mission Impossible, we all know how it goes.
Art:        Yeah, we've, all — yeah.
Jack:        Covered in ink.
Art:        Uh, and then just like, getting to the, the dome, and going through the port-hole? Probably from the bottom?
Austin:        Yeah, and popping up into the air, the air —?
Art:        Popping up into the air part.
Austin:        Yeah, uh-huh. Perfect. Great. Uh... I think it's probably 30 seconds before we realize there's no map.
Ali:        [laughing] Yeah, and I think that, uh, Castille, acting very quickly, and seeing a bottle of champagne on like a... like a... or maybe she like, digs through the desk a little bit and then pulls it out.
Austin:        Uh-huh.
Ali:        Because I think that if you were sitting in a city where you were ruled by this god that's sort of a jerk nerd who doesn't like wine anymore —
Austin:        Uh-huh.
Ali:        And you knew that he was at war with the god of wine, it would be a little on the nose, but you would be like, “I get you, play.”
Austin:        It's definitely, this is why it's wine — this is why it's champagne in the play and not wine. We would never directly say it’s a bottle of wine —
Ali:        Right, yes, exactly. Yeah.
Austin:        This is about a god of champagne and the, and the moon god...
Ali:        [giggling]
Austin:        Not about the god of wine and the sun god. It's different.
Ali:        Uh, yeah. And I think Castille like gasps and really plays it up, as an actress being like, oh, this was, uh, like a, like a year of this bottle that was given out as gifts to generals on the other side.
Austin:        Mmm.
Ali:        So now it's like, is, is the general that Audrey was playing, like a traitor? Did they originally steal this?
Austin:        Right.
Ali:        It's part of the like, question.
Austin:        And Maelgwyn is like —
Austin (as Maelgwyn): I think it's hiding the map. I think the label —
Ali:        Ooh.
Jack:        Oh!
Austin (as Maelgwyn): The inside of the label, is the map. Like the reverse side, the         adhesive side.
Ali:        Uh-huh.
Austin (as Maelgwyn): So we have to drink it, to see it.
Ali:        [laughing]
Austin (as Maelgwyn): Because we can't, if we rip it off, it might rip the map.
Ali:         True.
Austin (as Maelgwyn): So, let me pour you a glass.
Jack:        And there was only one bed!
Everyone:        [cracking up]
Austin:        And, and of course, you can't drink it, right?
Ali:        Oh my god, I can't. Yeah.
Austin:        Because you're a stone person. Uh-huh.
Janine:        Aw...
Ali:        Yeah. Oh, this is going to be a fun callback for them later.
Austin:        For them later! Uh-huh.
Ali:        The worst day of their lives... [laughing]
Austin:        Yep! Mm-hm.
Sylvia:        Oh my god.
Ali:        1D2?
Austin:        1D2. Success.
Ali:        That's a success.
Austin:        That's what we're talking about.
Ali:        [laughing]
Art:        The play is going great.
Austin:        Everyone is shocked, like, “oh, wow, yeah, they're, yeah, uh-huh.”
Ali:        What interesting tension between these two spies!
Austin:        [laughing] Yes.
Ali:        I think Castille is able to do like a really interesting thing where like she raises her arm really dramatically, so you like, can't see her, her mouth —
Austin:        You can't see that it's —
Ali:        [laughing] While she's drinking it.
Austin:        God. All right. Uh... that's a success. Is there anything else that happens good during this scene? Is there any other thing you want to hit?
Ali:        Oh... [laughing]. We're having fun, I think, you know, again — [laughing] I think the scene's going fine enough.
Austin:        Oh, you don't — okay. That's it. Uh-huh. Great. Perfect.
Ali:        [cackling]
Sylvia:        I just want to really add that ink fish love champagne.
Austin:        Oh, love that detail. Love that detail.
Sylvia:        Yeah.
Austin:        Uh... all right, Violet, you are up. Also, I just realized I'm counting something wrong, I've been counting wrong about a thing, which is, we can keep going the way we are in terms of everybody should have to cycle between the two if we want. But actually, everybody is supposed to do two scenes in Act 1, which is why we have so many props left.
Sylvia:        Oh my god.
Ali:        Oh...
Austin:        So, all of these Xs and Os, all these Os are remaining Act 1 scenes based on what we're doing currently.
Sylvia:        Okay. Let's pick it up. Friends at the Table.
Austin:        Friends at the Table, baby.
Janine:        Okay. I mean, that's —
Art:        All right.
Austin:        Let's just say we're going to go late.
Sylvii:        Us?
Janine:        That's kind of a relief —
Jack:        You're trapped in here with us —
Austin:        Uh-huh.
Janine:        That's kind of a relief, because otherwise it's like, I have to pick myself, and I have to pick Edmund, and I don't have any choice at all, which is less fun.
Austin:        Which now you don't have to, you do have choice, still. Yes.
Art:        Well, eventually, we will get to that point.
Austin:        That's correct.
Art:        And I think it's still going to be you, but...
Austin:        Well, we'll see based on how other people pick.
Janine:        Well, still. Better to at least get one.
Austin:        Mm-hm.
Janine:        Uh, okay. So everyone therefore has to do at least two scenes of each type.
Austin:        Of each type, that's correct.
Janine:        Okay. All right.
Austin:        I mean, to be clear, I guess that's not actually true, but I think it's more fun if we make it true.
Janine:        That's the ideal, yeah.
Austin:        Yeah.
Janine:        Yeah. Okay. I think... onstage, I would like Edmund —
Austin:        Oh yeah.
Janine:        Uh, by choice, though, I think is important. Uh... and, heist-wise, I think... uh... I think... mmm... let's get Aubrey back in the mix.
Austin:        Okay.
Sylvia:        Okay.
Austin:        Boom. Okay. So, uh, wait sorry, who was on stage? I just —
Janine:        Edmund.
Austin:        Oh, Edmund, yes, okay. So, Edmund, what are you, what are you aiming to do onstage? You've, you've walked back to the stage without the thing you need.
Jack:        Trudged through Marielda.
Austin:        Yeah. Uh-huh.
Jack:        Mmm. Okay. I am playing... the doomed suitor.
Austin:        Ah.
Jack:        Uh, this is a civilian, he is a, he is a, god, what's a good job for someone to have in a war? He's a, he's a green-grocer. He's a green-grocer in a city that the war has swept through, in a town that the war has swept through, where he met the young woman and they fell in love. This character's name is the green-grocer. And, uh, is just Edmund on stage, chewing the scenery, pouring his heart out, about how, you know, he doesn't know, uh, really who his beloved is, now that the war has ended.
Austin:        What is the, the goal of the scene?
Jack:        I want to make the audience cry.
Austin:        Oh, you want to make the audience cry.
Janine:        Aw.
Ali:        Oh...
Austin:        Yeah. What's the difficulty, what's the added difficulty to that, Janine?
Janine:        Hm, I think the added difficulty to, I don't know if this is too abstract a difficulty, we can workshop it if so. But I think the difficulty is that, after the last scene, I don't know that people are in the space to cry. Like I think the audience might be resistant to that kind of emotional swing.
